strategyId,variant,componentStrategyId,componentVariant,researchInstrument,signalInstrument,componentGrossReturnPct,componentTradingCostPct,componentNetReturnPct,signalDate,issueDate,targetDate,entryTradeDate,exitTradeDate,targetTradeDate,direction,sourceId,windowId,thesisKind,priorCloseThesisKind,leadDays,confidence,weightedAnomalyF,coolingDemandAnomalyF,coolingDemandCoveragePct,coolingDemandExtremeCount,coveragePct,coldCoveragePct,warmCoveragePct,extremeCount,storageDate,storageReleaseAt,storageBcf,storageSeasonalAverageBcf,storageSeasonalDiffPct,storageDeficitHeatTilt,heatSizeMultiplier,indexFraction,ungPosition,ungReturnPct,indexReturnPct,grossReturnPct,tradingCostPct,netReturnPct,componentMaterialRow,executionInstrument,executionPriceConvention,priorUngPosition,deployedUngPosition,deployedVooPosition,deployedQqqmPosition,ungOvernightReturnPct,ungIntradayReturnPct,vooReturnPct,qqqmReturnPct,indexOvernightReturnPct,indexIntradayReturnPct,overnightPortfolioReturnPct,intradayPortfolioReturnPct,priorCloseReturnContributionPct,currentSessionReturnContributionPct,gasTargetTurnover,vooTargetTurnover,qqqmTargetTurnover,gasTurnover,vooTurnover,qqqmTurnover,indexTurnover,totalTurnover,gasTradingCostPct,vooTradingCostPct,qqqmTradingCostPct,borrowCostPct,frictionContractId,frictionScenarioId,equity,equityPct,drawdownPct,rank,realizedMovePct,reversionDemandMode,weatherResolutionMode,weatherResolutionSource,weatherResolutionIssueDate,weatherResolutionSourceIds,weatherResolutionOriginalAnomalyF,weatherResolutionAnomalyF,weatherResolutionShiftF,weatherResolutionAction,weatherResolutionScale,priorCloseComponentThesisKinds,investedIndexFraction,cashFraction,indexRiskMode,indexRiskOn,sourceStrategyId,blendLeg,followPosition,reversionPosition,componentThesisKinds,positionPolicy,holdPeriodPolicy,holdPeriodAction,holdPeriodParentDay,holdPeriodLimit,followFreshnessPolicy,followFreshnessAction,followFreshnessAgeDays,weatherResolutionPolicy,weatherResolutionAvailableFromDate,weatherResolutionReliefF,coldFollowStoragePolicy,coldFollowStorageAction,coldFollowStorageMinSeasonDrawdownBcf,coldFollowStorageMaxStorageVsSeasonalAverageBcf,heatingDemandPolicy,heatingDemandAction,heatingDemandAnomalyF,heatingDemandScale,coldDemandCoveragePct,warmDemandCoveragePct,storageReleaseDate,storageAvailableFromDate,storageSeasonPeakBcf,storageSeasonDrawdownBcf,storageVsSeasonalAverageBcf,storageSeasonalPercentile,storageWeeklyChangeBcf,storageWeeklyChangeVsSeasonalAverageBcf,overlayRiskMultiplier,effectiveOverlayCap,materialRow,activeReturnPct,componentSplit,split
ngas-all-year-beta,all-year-beta,ngas-winter-alpha,winter-alpha,UNG,UNG,-0.3563,0.0128,-0.3691,2021-02-01,2021-02-01,2021-02-08,2021-02-02,2021-02-02,2021-02-02,long,winter-alpha-weather-follow+winter-alpha-weather-reversion+winter-alpha-volatility-confirmation,winter-alpha-blend,cold-long,reversion-long,7,1,-4.151,,,,0.684,0.684,0,10,2021-01-22,,2881,2629.48,,,,0.4375,0.5625,0.6783,1.4781,-0.3563,0.0128,-0.3691,true,UNG,Yahoo daily split-and-distribution-adjusted open and close,0.25310457,0.55125,0.343,0.08575,5.71705591,-4.766265,1.43735873,1.64101411,0.952026,0.52109775,2.09812184,-2.40398292,2.09812184,-2.46721421,0.30680977,0.24502198,0.06216474,0.29814543,0.23840141,0.06052422,0.29892564,0.59707107,0.00974083,0.00243403,0.00061794,0,qore-causal-etf-execution-v1,baseline,98285.66,-1.7143,-4.4336,34.8063,,,,close-forecast,2021-02-02,gefs-mean,4.704,5.57,0.866,adverse-shrunk,0.8134,reversion:reversion-long,0.4375,0,full-index-fallback,true,winter-alpha-weather-follow+winter-alpha-weather-reversion+winter-alpha-volatility-confirmation,confirmed-follow+weather-hybrid-reversion,0.3906,0.2034,follow:cold-long|reversion:reversion-long,short-fade-plus-cold-follow-vol-long-graded-shift-sizing-storage-drawdown-400bcf-hdd-follow-tiered-risk-125,parent-selected,parent-kept|parent-kept,,,none,freshness-not-applied,,graded-shift-sizing,2021-02-02,-0.866,storage-drawdown-400bcf,storage-drawdown-confirmed,400,,hdd-follow-tiered,hdd-scaled-up,13.546,1.25,0.8491,0.0566,2021-01-28,2021-01-29,3958,1077,251.52,72.73,-128,39.79,1.25,0.5625,true,-1.8472,train,train
ngas-all-year-beta,all-year-beta,ngas-winter-alpha,winter-alpha,UNG,UNG,-1.005,0.0065,-1.0114,2021-02-01,2021-02-01,2021-02-08,2021-02-03,2021-02-03,2021-02-03,long,ncep-complex,weather-follow,cold-long,cold-long,7,0.9259,-4.151,,,,0.684,0.684,0,10,2021-01-22,,2881,2629.48,,,,0.6094,0.3906,-2.4062,0.0063,-1.005,0.0065,-1.0114,true,UNG,Yahoo daily split-and-distribution-adjusted open and close,0.53663051,0.382788,0.4777696,0.1194424,-0.19249718,-2.21793197,0.09978217,-0.36745088,0.36519604,-0.35688582,0.05779182,-1.06213424,0.05779182,-1.06921674,0.15518823,0.12457387,0.03098123,0.15384251,0.12381172,0.0303859,0.15419762,0.30804013,0.00492581,0.00123883,0.00030403,0,qore-causal-etf-execution-v1,baseline,97291.6,-2.7084,-5.4001,34.8063,,,,,,,,,,no-reversion,1,follow:cold-long|reversion:reversion-long,0.6094,0,full-index-fallback,true,winter-alpha-weather-follow,dual-cold-follow,0.3906,0,follow:cold-long,short-fade-plus-cold-follow-vol-long-graded-shift-sizing-storage-drawdown-400bcf-hdd-follow-tiered-risk-125,parent-selected,parent-kept,,,none,freshness-not-applied,,graded-shift-sizing,,,storage-drawdown-400bcf,storage-drawdown-confirmed,400,,hdd-follow-tiered,hdd-scaled-up,13.546,1.25,0.8491,0.0566,2021-01-28,2021-01-29,3958,1077,251.52,72.73,-128,39.79,1.25,0.5625,true,-1.0178,train,train
ngas-all-year-beta,all-year-beta,ngas-winter-alpha,winter-alpha,UNG,UNG,3.2765,0,3.2765,2021-02-01,2021-02-01,2021-02-08,2021-02-04,2021-02-04,2021-02-04,long,ncep-complex,weather-follow,cold-long,cold-long,7,0.9259,-4.151,,,,0.684,0.684,0,10,2021-01-22,,2881,2629.48,,,,0.6094,0.3906,6.9034,1.1086,3.2765,0,3.2765,true,UNG,Yahoo daily split-and-distribution-adjusted open and close,0.3803574,0.3803574,0.4777696,0.11922275,1.18343078,5.65302057,1.119387,1.06544758,0.33157421,0.77453168,0.64701587,2.6126008,0.64701587,2.62947828,0.00444703,0.00432296,0.00002661,0,0.00262911,0,0.00262911,0.00262911,0,0.00002646,0,0,qore-causal-etf-execution-v1,baseline,100479.36,0.4794,-2.3006,34.8063,,,,,,,,,,no-reversion,1,follow:cold-long,0.6094,0,full-index-fallback,true,winter-alpha-weather-follow,dual-cold-follow,0.3906,0,follow:cold-long,short-fade-plus-cold-follow-vol-long-graded-shift-sizing-storage-drawdown-400bcf-hdd-follow-tiered-risk-125,parent-selected,parent-kept,,,none,freshness-not-applied,,graded-shift-sizing,,,storage-drawdown-400bcf,storage-drawdown-confirmed,400,,hdd-follow-tiered,hdd-scaled-up,13.546,1.25,0.8491,0.0566,2021-01-28,2021-01-29,3958,1077,251.52,72.73,-128,39.79,1.25,0.5625,true,2.1679,train,train
ngas-all-year-beta,all-year-beta,ngas-winter-alpha,winter-alpha,UNG,UNG,-0.8063,0.0006,-0.807,2021-02-04,2021-02-04,2021-02-14,2021-02-05,2021-02-05,2021-02-05,long,ncep-complex,weather-follow,cold-long,cold-long,10,0.9218,-10.367,,,,0.6353,0.6353,0,9,2021-01-29,,2689,2472.67,,,,0.6094,0.3906,-2.8598,0.3996,-0.8063,0.0006,-0.807,true,UNG,Yahoo daily split-and-distribution-adjusted open and close,0.39718281,0.382788,0.4777696,0.1194424,2.85977363,-5.56053728,0.39997521,0.39807761,0.5135694,-0.11338151,1.42110337,-2.19621974,1.42110337,-2.22806136,0.00883952,0.00832965,0.00258318,0.01439481,0.01245634,0.00370248,0.01615882,0.03055363,0.00046718,0.00012633,0.00003755,0,qore-causal-etf-execution-v1,baseline,99668.49,-0.3315,-3.089,32.0158,,,,,,,,,,no-reversion,1,follow:cold-long,0.6094,0,full-index-fallback,true,winter-alpha-weather-follow,dual-cold-follow,0.3906,0,follow:cold-long,short-fade-plus-cold-follow-vol-long-graded-shift-sizing-storage-drawdown-400bcf-hdd-follow-tiered-risk-125,parent-selected,parent-kept,,,none,freshness-not-applied,,graded-shift-sizing,,,storage-drawdown-400bcf,storage-drawdown-confirmed,400,,hdd-follow-tiered,hdd-scaled-up,12.283,1.25,0.8821,0,2021-02-04,2021-02-05,3958,1269,216.33,69.7,-192,-35.18,1.25,0.5625,true,-1.2066,train,train
ngas-all-year-beta,all-year-beta,ngas-winter-alpha,winter-alpha,UNG,UNG,0.6447,0.0005,0.6442,2021-02-07,2021-02-07,2021-02-15,2021-02-08,2021-02-08,2021-02-08,long,ncep-complex,weather-follow,cold-long,cold-long,8,0.93,-17.017,,,,0.8936,0.8936,0,16,2021-01-29,,2689,2472.67,,,,0.6094,0.3906,0.5698,0.7151,0.6447,0.0005,0.6442,true,UNG,Yahoo daily split-and-distribution-adjusted open and close,0.36971183,0.382788,0.4777696,0.1194424,0.47483563,0.09452012,0.73786092,0.62411358,0.45113169,0.26287774,0.45068438,0.19317491,0.45068438,0.19349737,0.01316504,0.01010199,0.00262017,0.01307617,0.00992979,0.00279523,0.01272501,0.02580118,0.00042032,0.00009975,0.00002808,0,qore-causal-etf-execution-v1,baseline,100310.56,0.3106,-2.4647,114.6028,,,,,,,,,,no-reversion,1,follow:cold-long,0.6094,0,full-index-fallback,true,winter-alpha-weather-follow,dual-cold-follow,0.3906,0,follow:cold-long,short-fade-plus-cold-follow-vol-long-graded-shift-sizing-storage-drawdown-400bcf-hdd-follow-tiered-risk-125,parent-selected,parent-kept,,,none,freshness-not-applied,,graded-shift-sizing,,,storage-drawdown-400bcf,storage-drawdown-confirmed,400,,hdd-follow-tiered,hdd-scaled-up,22.043,1.25,1,0,2021-02-04,2021-02-05,3958,1269,216.33,69.7,-192,-35.18,1.25,0.5625,true,-0.0709,train,train
ngas-all-year-beta,all-year-beta,ngas-winter-alpha,winter-alpha,UNG,UNG,-1.0537,0.0002,-1.0539,2021-02-07,2021-02-07,2021-02-15,2021-02-09,2021-02-09,2021-02-09,long,ncep-complex,weather-follow,cold-long,cold-long,8,0.93,-17.017,,,,0.8936,0.8936,0,16,2021-01-29,,2689,2472.67,,,,0.6094,0.3906,-2.644,-0.069,-1.0537,0.0002,-1.0539,true,UNG,Yahoo daily split-and-distribution-adjusted open and close,0.37682961,0.382788,0.4777696,0.12040476,-2.54957936,-0.0968922,-0.08075733,-0.02190135,-0.21856236,0.14990853,-1.1056376,0.05255756,-1.1056376,0.05174027,0.00037483,0.00061356,0.00019484,0.00595839,0.00481682,0,0.00481682,0.0107752,0.00018856,0.00004764,0,0,qore-causal-etf-execution-v1,baseline,99253.39,-0.7466,-3.4926,114.6028,,,,,,,,,,no-reversion,1,follow:cold-long,0.6094,0,full-index-fallback,true,winter-alpha-weather-follow,dual-cold-follow,0.3906,0,follow:cold-long,short-fade-plus-cold-follow-vol-long-graded-shift-sizing-storage-drawdown-400bcf-hdd-follow-tiered-risk-125,parent-selected,parent-kept,,,none,freshness-not-applied,,graded-shift-sizing,,,storage-drawdown-400bcf,storage-drawdown-confirmed,400,,hdd-follow-tiered,hdd-scaled-up,22.043,1.25,1,0,2021-02-04,2021-02-05,3958,1269,216.33,69.7,-192,-35.18,1.25,0.5625,true,-0.9849,train,train
ngas-all-year-beta,all-year-beta,ngas-winter-alpha,winter-alpha,UNG,UNG,1.944,0.0001,1.9439,2021-02-07,2021-02-07,2021-02-15,2021-02-10,2021-02-10,2021-02-10,long,ncep-complex,weather-follow,cold-long,cold-long,8,0.93,-17.017,,,,0.8936,0.8936,0,16,2021-01-29,,2689,2472.67,,,,0.6094,0.3906,5.2376,-0.0808,1.944,0.0001,1.9439,true,UNG,Yahoo daily split-and-distribution-adjusted open and close,0.38565544,0.382788,0.47569461,0.11981881,1.93986228,3.23501565,-0.03900925,-0.24813524,0.48364488,-0.56176856,1.03101937,0.90365003,1.03101937,0.91287413,0.00057086,0.00049666,0.0010489,0.00286744,0,0,0,0.00286744,0.0000927,0,0,0,qore-causal-etf-execution-v1,baseline,101182.77,1.1828,-1.6166,114.6028,,,,,,,,,,no-reversion,1,follow:cold-long,0.6094,0,full-index-fallback,true,winter-alpha-weather-follow,dual-cold-follow,0.3906,0,follow:cold-long,short-fade-plus-cold-follow-vol-long-graded-shift-sizing-storage-drawdown-400bcf-hdd-follow-tiered-risk-125,parent-selected,parent-kept,,,none,freshness-not-applied,,graded-shift-sizing,,,storage-drawdown-400bcf,storage-drawdown-confirmed,400,,hdd-follow-tiered,hdd-scaled-up,22.043,1.25,1,0,2021-02-04,2021-02-05,3958,1269,216.33,69.7,-192,-35.18,1.25,0.5625,true,2.0247,train,train
ngas-all-year-beta,all-year-beta,ngas-winter-alpha,winter-alpha,UNG,UNG,2.1797,0.0235,2.1563,2021-02-07,2021-02-07,2021-02-14,2021-02-11,2021-02-11,2021-02-11,short,winter-alpha-weather-reversion+winter-alpha-volatility-confirmation,weather-reversion,reversion-short,cold-long,7,1,-17.017,,,,1,0,0,16,2021-01-29,,2689,2472.67,,,,0.6875,-0.3125,-3.7788,0.2419,2.1797,0.0235,2.1563,true,UNG,Yahoo daily split-and-distribution-adjusted open and close,0.39383896,-0.30625,0.539,0.13475,1.29031691,-5.00455143,0.16170828,0.56264755,0.37036776,-0.12802109,0.72287575,1.44638966,0.72287575,1.43338466,0.69788262,0.07003646,0.01684954,0.70008896,0.07201312,0.01692489,0.08893801,0.78902696,0.02256479,0.00072534,0.00017047,0,qore-causal-etf-execution-v1,baseline,103364.58,3.3646,0,117.5773,,,,close-forecast,2021-02-11,gefs-mean|gfs,-17.017,-12.61,4.407,confirm-scaled,1.25,follow:cold-long,0.6875,0,full-index-fallback,true,winter-alpha-weather-reversion+winter-alpha-volatility-confirmation,weather-hybrid-reversion,0,-0.3125,reversion:reversion-short,short-fade-plus-cold-follow-vol-long-graded-shift-sizing-storage-drawdown-400bcf-hdd-follow-tiered-risk-125,parent-selected,parent-kept,,,none,,,graded-shift-sizing,2021-02-11,4.407,storage-drawdown-400bcf,not-cold-follow,,,hdd-follow-tiered,not-follow,,1,,,2021-02-04,2021-02-05,3958,1269,216.33,69.7,-192,-35.18,1.25,0.5625,true,1.9144,train,train
ngas-all-year-beta,all-year-beta,ngas-winter-alpha,winter-alpha,UNG,UNG,-0.2865,0.0005,-0.287,2021-02-07,2021-02-07,2021-02-14,2021-02-12,2021-02-12,2021-02-12,short,winter-alpha-weather-reversion+winter-alpha-volatility-confirmation,weather-reversion,reversion-short,reversion-short,7,1,-17.017,,,,1,0,0,16,2021-02-05,,2518,2320.03,,,,0.6875,-0.3125,2.2031,0.5314,-0.2865,0.0005,-0.287,true,UNG,Yahoo daily split-and-distribution-adjusted open and close,-0.29226021,-0.30625,0.539,0.1330535,1.34099951,0.85066307,0.50940993,0.61918868,-0.23101438,0.76417126,-0.53792353,0.25278488,-0.53792353,0.25091458,0.01940847,0.00828678,0.00201724,0.01398979,0.00656037,0,0.00656037,0.02055017,0.00044527,0.00006525,0,0,qore-causal-etf-execution-v1,baseline,103067.92,3.0679,-0.287,117.5773,,,,close-forecast,2021-02-12,gefs-mean|gfs,-17.017,-11.193,5.824,confirm-scaled,1.25,reversion:reversion-short,0.6875,0,full-index-fallback,true,winter-alpha-weather-reversion+winter-alpha-volatility-confirmation,weather-hybrid-reversion,0,-0.3125,reversion:reversion-short,short-fade-plus-cold-follow-vol-long-graded-shift-sizing-storage-drawdown-400bcf-hdd-follow-tiered-risk-125,parent-selected,parent-kept,,,none,,,graded-shift-sizing,2021-02-12,5.824,storage-drawdown-400bcf,not-cold-follow,,,hdd-follow-tiered,not-follow,,1,,,2021-02-11,2021-02-12,3958,1440,197.97,66.67,-171,-18.36,1.25,0.5625,true,-0.8184,train,train
ngas-all-year-beta,all-year-beta,ngas-winter-alpha,winter-alpha,UNG,UNG,-1.5996,0.0053,-1.6049,2021-02-09,2021-02-09,2021-02-16,2021-02-16,2021-02-16,2021-02-16,short,winter-alpha-weather-reversion+winter-alpha-volatility-confirmation,weather-reversion,reversion-short,reversion-short,7,1,-11.233,,,,0.792,0,0,12,2021-02-05,,2518,2320.03,,,,0.8024,-0.1976,4.03,-0.1303,-1.5996,0.0053,-1.6049,true,UNG,Yahoo daily split-and-distribution-adjusted open and close,-0.33121785,-0.193648,0.6290816,0.1572704,5.81068305,-1.68290151,-0.09417377,-0.274803,0.30880814,-0.4377493,-1.5815729,-0.01833453,-1.5815729,-0.02334063,0.11442996,0.08753819,0.02333136,0.13756985,0.07715925,0.02073615,0.0978954,0.23546525,0.00433261,0.00075939,0.00020408,0,qore-causal-etf-execution-v1,baseline,101413.78,1.4138,-1.8873,60.3158,,,,close-forecast,2021-02-15,gefs-mean|gfs,-11.233,-10.909,0.324,confirm-scaled,0.7905,reversion:reversion-short,0.8024,0,full-index-fallback,true,winter-alpha-weather-reversion+winter-alpha-volatility-confirmation,weather-hybrid-reversion,0,-0.1976,reversion:reversion-short,short-fade-plus-cold-follow-vol-long-graded-shift-sizing-storage-drawdown-400bcf-hdd-follow-tiered-risk-125,parent-selected,parent-kept,,,none,,,graded-shift-sizing,2021-02-15,0.324,storage-drawdown-400bcf,not-cold-follow,,,hdd-follow-tiered,not-follow,,1,,,2021-02-11,2021-02-12,3958,1440,197.97,66.67,-171,-18.36,1.25,0.5625,true,-1.4746,train,train
ngas-all-year-beta,all-year-beta,ngas-winter-alpha,winter-alpha,UNG,UNG,-0.4105,0.0001,-0.4106,2021-02-09,2021-02-09,2021-02-16,2021-02-17,2021-02-17,2021-02-17,short,winter-alpha-weather-reversion+winter-alpha-volatility-confirmation,weather-reversion,reversion-short,reversion-short,7,1,-11.233,,,,0.792,0,0,12,2021-02-05,,2518,2320.03,,,,0.8024,-0.1976,1.8018,-0.0808,-0.4105,0.0001,-0.4106,true,UNG,Yahoo daily split-and-distribution-adjusted open and close,-0.19082929,-0.193648,0.6290816,0.15567631,-0.1801843,1.98556199,0.02220309,-0.49304333,-0.53789868,0.45943492,-0.38682165,-0.02375867,-0.38682165,-0.023785,0.00321374,0.00235276,0.00090378,0.00281871,0.0028492,0,0.0028492,0.0056679,0.00008985,0.00002838,0,0,qore-causal-etf-execution-v1,baseline,100997.38,0.9974,-2.2901,60.3158,,,,close-forecast,2021-02-15,gefs-mean|gfs,-11.233,-10.909,0.324,confirm-scaled,0.7905,reversion:reversion-short,0.8024,0,full-index-fallback,true,winter-alpha-weather-reversion+winter-alpha-volatility-confirmation,weather-hybrid-reversion,0,-0.1976,reversion:reversion-short,short-fade-plus-cold-follow-vol-long-graded-shift-sizing-storage-drawdown-400bcf-hdd-follow-tiered-risk-125,parent-selected,parent-kept,,,none,,,graded-shift-sizing,2021-02-15,0.324,storage-drawdown-400bcf,not-cold-follow,,,hdd-follow-tiered,not-follow,,1,,,2021-02-11,2021-02-12,3958,1440,197.97,66.67,-171,-18.36,1.25,0.5625,true,-0.3298,train,train
ngas-all-year-beta,all-year-beta,ngas-winter-alpha,winter-alpha,UNG,UNG,0.6254,0.0123,0.6132,2021-02-16,2021-02-16,2021-02-26,2021-02-18,2021-02-18,2021-02-18,short,winter-alpha-weather-follow+winter-alpha-weather-reversion+winter-alpha-volatility-confirmation,winter-alpha-blend,warm-short,reversion-short,10,1,7.068,,,,0.6447,0,0.6447,9,2021-02-05,,2518,2320.03,,,,0.5012,-0.4988,-2.7434,-0.426,0.6254,0.0123,0.6132,true,UNG,Yahoo daily split-and-distribution-adjusted open and close,-0.19643042,-0.488824,0.3929408,0.0982352,-0.97345671,-1.78730846,-0.42683004,-0.42265958,-0.76945736,0.3462873,-0.41399975,1.04376728,-0.41399975,1.02719475,0.29128383,0.23937562,0.05800199,0.29239358,0.23751666,0.05705096,0.29456762,0.5869612,0.00931786,0.00236533,0.00056815,0,qore-causal-etf-execution-v1,baseline,101616.69,1.6167,-1.691,34.1412,,,,close-forecast,2021-02-16,gefs-mean|gfs,-9.51,-12.307,-2.797,adverse-shrunk,0.6203,reversion:reversion-short,0.5012,0,full-index-fallback,true,winter-alpha-weather-follow+winter-alpha-weather-reversion+winter-alpha-volatility-confirmation,confirmed-follow+weather-hybrid-reversion,-0.3437,-0.1551,follow:warm-short|reversion:reversion-short,short-fade-plus-cold-follow-vol-long-graded-shift-sizing-storage-drawdown-400bcf-hdd-follow-tiered-risk-125,parent-selected,parent-kept|parent-kept,,,none,freshness-not-applied,,graded-shift-sizing,2021-02-16,-2.797,storage-drawdown-400bcf,not-cold-follow,,,hdd-follow-tiered,hdd-scaled-up,-11.292,1.1,0,0.9057,2021-02-11,2021-02-12,3958,1440,197.97,66.67,-171,-18.36,1.25,0.5625,true,1.0392,train,train
ngas-all-year-beta,all-year-beta,ngas-winter-alpha,winter-alpha,UNG,UNG,-0.8056,0.0018,-0.8074,2021-02-16,2021-02-16,2021-02-26,2021-02-19,2021-02-19,2021-02-19,short,winter-alpha-weather-follow+winter-alpha-weather-reversion+winter-alpha-volatility-confirmation,winter-alpha-blend,warm-short,warm-short,10,1,7.068,,,,0.6447,0,0.6447,9,2021-02-12,,2281,2170.3,,,,0.4575,-0.5425,1.5469,-0.248,-0.8056,0.0018,-0.8074,true,UNG,Yahoo daily split-and-distribution-adjusted open and close,-0.48910523,-0.53165,0.35868,0.08967,2.0928162,-0.53476309,-0.18371785,-0.50493765,0.37266356,-0.61819375,-0.8126332,0.00713963,-0.8126332,0.00528167,0.05646417,0.03134567,0.00814926,0.04254477,0.03587647,0.00944866,0.04532513,0.0878699,0.00135037,0.00035585,0.00009372,0,qore-causal-etf-execution-v1,baseline,100796.24,0.7962,-2.4847,29.8735,,,,close-forecast,2021-02-19,gefs-mean|gfs,-9.591,-10.642,-1.051,adverse-shrunk,0.7949,follow:warm-short|reversion:reversion-short,0.4575,0,full-index-fallback,true,winter-alpha-weather-follow+winter-alpha-weather-reversion+winter-alpha-volatility-confirmation,confirmed-follow+weather-hybrid-reversion,-0.3437,-0.1987,follow:warm-short|reversion:reversion-short,short-fade-plus-cold-follow-vol-long-graded-shift-sizing-storage-drawdown-400bcf-hdd-follow-tiered-risk-125,parent-selected,parent-kept|parent-kept,,,none,freshness-not-applied,,graded-shift-sizing,2021-02-19,-1.051,storage-drawdown-400bcf,not-cold-follow,,,hdd-follow-tiered,hdd-scaled-up,-11.292,1.1,0,0.9057,2021-02-18,2021-02-19,3958,1677,110.7,60.61,-237,-87.27,1.25,0.5625,true,-0.5594,train,train
ngas-all-year-beta,all-year-beta,ngas-winter-alpha,winter-alpha,UNG,UNG,0.61,0.0029,0.6071,2021-02-17,2021-02-17,2021-02-27,2021-02-22,2021-02-22,2021-02-22,short,winter-alpha-weather-follow+winter-alpha-weather-reversion+winter-alpha-volatility-confirmation,winter-alpha-blend,warm-short,warm-short,10,1,6.994,,,,0.5881,0,0.5881,3,2021-02-12,,2281,2170.3,,,,0.5438,-0.4562,-2.0609,-1.1307,0.61,0.0029,0.6071,true,UNG,Yahoo daily split-and-distribution-adjusted open and close,-0.50785977,-0.447076,0.4263392,0.1065848,-2.86738082,0.8302597,-0.78641189,-2.50808664,-0.85917228,-0.27487828,1.1335619,-0.51767842,1.1335619,-0.52648612,0.08170277,0.06954887,0.01782053,0.06078377,0.07625349,0.01989352,0.09614702,0.15693079,0.00196713,0.00077118,0.00020119,0,qore-causal-etf-execution-v1,baseline,101408.17,1.4082,-1.8927,25.31,,,,close-forecast,2021-02-20,gefs-mean|gfs,0.108,-10.613,-10.721,adverse-shrunk,0.45,follow:warm-short|reversion:reversion-short,0.5438,0,full-index-fallback,true,winter-alpha-weather-follow+winter-alpha-weather-reversion+winter-alpha-volatility-confirmation,confirmed-follow+weather-hybrid-reversion,-0.3437,-0.1125,follow:warm-short|reversion:reversion-short,short-fade-plus-cold-follow-vol-long-graded-shift-sizing-storage-drawdown-400bcf-hdd-follow-tiered-risk-125,parent-selected,parent-kept|parent-kept,,,none,freshness-not-applied,,graded-shift-sizing,2021-02-20,-10.505,storage-drawdown-400bcf,not-cold-follow,,,hdd-follow-tiered,hdd-scaled-up,-9.11,1.1,0,0.9009,2021-02-18,2021-02-19,3958,1677,110.7,60.61,-237,-87.27,1.25,0.5625,true,1.7378,train,train
ngas-all-year-beta,all-year-beta,ngas-summer-alpha,summer-alpha,US-INDEX-BASKET,NG=F,0.0449,0.0001,0.0449,2021-02-23,2021-02-23,2021-02-23,2021-02-23,2021-02-23,2021-02-23,long,US-INDEX-BASKET,index-fallback,index-fallback,warm-short,0,0,0,0,0,0,0,0,0,0,2021-02-12,2021-02-18T15:30:00.000Z,2281,2173,4.9701,false,1,1,0,-2.1958,0.0423,1.0715,0.0188,1.0527,false,UNG,Yahoo daily split-and-distribution-adjusted open and close,-0.44545287,0,0.784,0.196,-1.4638595,-0.7428122,0.12647353,-0.29424892,-0.79817351,0.84841106,0.23809459,0.83144283,0.23809459,0.81461057,0.45314691,0.35551404,0.09024567,0.44545287,0.35903106,0.09224002,0.45127108,0.89672395,0.01428843,0.00359886,0.0009246,0,qore-causal-etf-execution-v1,baseline,102475.7,2.4757,-0.8599,0,,fixed,none,,,,,,,,1,follow:warm-short|reversion:reversion-short,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,1.0104,train,train
ngas-all-year-beta,all-year-beta,ngas-summer-alpha,summer-alpha,US-INDEX-BASKET,NG=F,1.0272,0,1.0272,2021-02-24,2021-02-24,2021-02-24,2021-02-24,2021-02-24,2021-02-24,long,US-INDEX-BASKET,index-fallback,index-fallback,index-fallback,0,0,0,0,0,0,0,0,0,0,2021-02-12,2021-02-18T15:30:00.000Z,2281,2173,4.9701,false,1,1,0,-1.9645,1.0483,1.0274,0,1.0274,false,UNG,Yahoo daily split-and-distribution-adjusted open and close,0,0,0.78419701,0.19606715,-0.84190086,-1.13208335,1.10604422,0.8172217,-0.42947297,1.48450948,-0.42170073,1.45521672,-0.42170073,1.44908006,0,0.00075715,0.00110454,0,0,0,0,0,0,0,0,0,qore-causal-etf-execution-v1,baseline,103528.53,3.5285,0,0,,fixed,none,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,-0.0209,train,train
ngas-all-year-beta,all-year-beta,ngas-summer-alpha,summer-alpha,US-INDEX-BASKET,NG=F,-2.5752,0,-2.5752,2021-02-25,2021-02-25,2021-02-25,2021-02-25,2021-02-25,2021-02-25,long,US-INDEX-BASKET,index-fallback,index-fallback,index-fallback,0,0,0,0,0,0,0,0,0,0,2021-02-12,2021-02-18T15:30:00.000Z,2281,2173,4.9701,false,1,1,0,-1.6221,-2.6261,-2.5757,0,-2.5757,false,UNG,Yahoo daily split-and-distribution-adjusted open and close,0,0,0.78455064,0.19591801,-0.85877102,-0.76997037,-2.39890273,-3.53499589,-0.41008864,-2.22567625,-0.40239321,-2.18208811,-0.40239321,-2.17330754,0,0.00014728,0.00069452,0,0,0,0,0,0,0,0,0,qore-causal-etf-execution-v1,baseline,100861.95,0.8619,-2.5757,0,,fixed,none,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,0.0504,train,train
